text,aspect,polarity,lang
Как я провёл лето,general,neutral,ru
"Скоро выйдет заключительный фильм о нашей команде в этом году.
А пока небольшая затравка.",general,neutral,ru
Я не старый !!!!,general,neg,ru
"Всякое желание, которое мы стараемся подавить, бродит в нашей душе и отравляет нас. А согрешив, человек избавляется от влечения к греху, ибо осуществление — это путь к очищению",general,neutral,ru
эта тоже шикарная...,general,pos,ru
3 день практики...,general,neutral,ru
Подушка * ФОТО - СМАЙЛИК* диаметр 30см....Возможны поздравительные именные надписи или Ваши фото на одной стороне!,general,neutral,ru
"Подруга.
Я не знаю как ты меня терпишь.
Но спасибо тебе.",general,pos,ru
Жесть какая,general,neg,ru
Ты давно не появлялся в Лиге! Мы скучаем! Возвращайся!,general,neg,ru
"Пройди детектор лжи и ответь мне на вопрос:
***Вопрос является секретным, ты сможешь увидеть его только в приложении***
😆

Чтобы ответить на вопрос перейди по ссылке",general,neutral,ru
"Люди любят либо копии себя, либо полную себе противоположность.(с)",general,neutral,ru
"Ептэ...Юрий...наконец-то я нашел!
Это твоя мечта! Это не просто транс с Гетарами, а транс НА Гетаре! наслаждайся друг мой:)",general,pos,ru
Отрывок из моего дневника практики. Преувели4ила малёхо),general,neutral,ru
солнечный Лондон))),general,pos,ru
"Во тьме идти свой путь перенести по совести, свет обрести.",general,neutral,ru
я уже люблю),general,pos,ru
Надо Гену с Пашей так))),general,neutral,ru
Ураааа :) Наконец-то.Поздровляю Реал Мадрид с победой в финале Кубка Испании над Барселоной :) еееееее,general,pos,ru
Вау!!!!ты просто мега волшебница))))),general,pos,ru
"вот под эту давайте танцевать:DDD
так то норм получается под нее)",general,pos,ru
"Ну что, дорогие друзья? Проверим вашу начитанность? Вы знаете кто такие Скив и Банни?)",general,neutral,ru
Проект 10 песен. Заряжаемся энергией на понедельник,general,neutral,ru
Дарю вам 10 симпатий в Topface,general,neutral,ru
Челсиииииииииииииииии!!))) ЧЕмпионы))),general,pos,ru
В клубас Тарюсь :)))))),general,neutral,ru
бросаю курить!!!!!!!!!,general,neutral,ru
"Итоги:
Туристический сезон: открыт
Сезон хард-кора с рюкзаком: открыт
Купальный сезон: открыт
Сезон ""сгорел под солнцем"": открыт

З.Ы. Мел.... он повсюду.... =D",general,pos,ru
Этот День Победы порохом пропах...,general,neg,ru
"Четверг это ""завтра пятница"",помни об этом в среду.",general,neutral,ru
Кому я нада...,general,neg,ru
ААА!! мечта,general,pos,ru
"Жива=)я сегодня успешно его сдала=))))),а ты как?тебе не плохо?))))давай к нам территорию убирать=)))метлу захвати",general,neutral,ru
Хорошо проходит обучение!))),general,pos,ru
"#КПИ730 #РТФ
По случаю закрытия сессии решил присоединиться к поутихшему треду про стипендию. Конкретно для меня, стипендия - это возможность приобрести полезный гаджет и на ""погулять"". Этот пост я пишу с LG G2 LS980, а потом буду следить подглядывая в монитор LG 23MP75. Да, родители обеспечивают мою жизнь в данный момент, а стипендия - на мое усмотрение. Я им за это очень признателен. Да, сейчас понимаю, что пора бы найти работу и окончательно забить на пары (4шт. в неделю + лабы + последние 3 недели нормальной учебы).
P.S. РТФ, староста [club57842648|РВ-32&Co] , 3 семестр к ряду ср. бал 4.4 (по стипендиальным предметам)",general,neutral,ru
всех моих пятерых друзей),general,neutral,ru
"Знаете ли вы?

Известный актер Том Харди (""Начало"", ""Бронсон"", ""Тёмный рыцарь: возвращение легенды"") около двух лет назад начал карьеру поп-певца. В прошлом году вышла его дебютная пластинка под псеводнимом ""Иван Дорн"". Простое окрашивание волос и безупречный русский сделали его практически неузнаваемым.
Но, знаете, как поет его альтер-эго: ""не надо стесняться"". Мир должен узнать правду!",general,neutral,ru
Не ждите чуда. Чудите сами!,general,pos,ru
спать бигом,general,neutral,ru
Именно так!,general,neutral,ru
ты права. я соскучилась,general,neg,ru
"Перед тобой две таблетки: красная и синяя. Красная - возвращает в прошлое, чтобы исправить ошибки; А синяя - позволяет увидеть кто и когда врал тебе. Какую съешь ты?",general,neutral,ru
"Мы, Метавер, выиграли тендер ещё на две потанинские школы, ура!",general,pos,ru
"И тааак!! Вот он, наш клип!!! Смотрим, ставим лайки, рассказываем друзьям, комментируем!! Всем приятного просмотра!!! Всем рок!!!",general,pos,ru
аааа добавь танец на восьмое марта в сценарий нежную музыку и танец))) эээ назови НЕЖНОСТЬ),general,neutral,ru
"Ненавижу это состояние,когда
ночью лежишь и думаешь,
думаешь, думаешь, думаешь.",general,neg,ru
Дембееель 😊,general,pos,ru
ТЫ МОЖЕШЬ МНЕ НА КОНЕЦ ВИДЕО СКИНУТЬ!!!!!!!!!!!!!!,general,neg,ru
"Мне говорить «прощай», не ново,
Но с каждым разом больше боли.
Отчаянность сжимает снова,
Мои мечты в своей ладони. 

Влюбленности прекрасен взлет.
Парят в объятьях крылья – руки.
Но рок мой без промашки бьет,
И падает душа на лед.
Примету знаю наперед,
Что нежно полюбить к разлуке.

Во встречах мне отрады нет,
Мои привязанности – прах.
Я больше не скажу – привет,
Чтоб «умерло» прощай в устах…
28 января 2014 г.",general,neg,ru
"Димка, где фотография на аву?? Не могу общаться с вопросительным знаком!!!",general,neg,ru
"А всё таки пересмотрю пожалуй еще раз...
Саундтрек отдельный респект...
Кто не понял, тот дебил...)))",general,pos,ru
"Кто может взломать страничку Вконтакте?
(естественно не бесплатно)",general,neutral,ru
"ахахахаха ну я с тебя угораю))))))
как ни захожу уссыкаюсь!!!))))))",general,pos,ru
"Люди не меняются, они лишь на время играют нужную роль ради своих интересов.",general,neutral,ru
еще как рулит)только пальцы скоро придется ампутировать ><,general,neg,ru
"19 этажей вниз и 19 этажей вверх по лестнице.. спасибо вам, дорогие лифтеры :\",general,neg,ru
Есть хитман абсолюшн на PS3 полностью на русском?,general,neutral,ru
Надо было спицы покороче сделать. Чтобы расклепать использовал сварку.)),general,neutral,ru
"Герой России майор Солнечников Сергей накрыл гранату своим телом и спас людей, молодых парней, ценой собственной жизнью - простые примеры настоящего героизма!",general,pos,ru
"МАРА. (время Самхайн)
Автор- фотодизайнер Евгения Атаманова 
МАРА, как ее сестра Леля, обладает такими качествами, как изящество, очарование, а также притягательной приворотной энергией. Но, в отличие от ЛЕЛИ, богиня МАРА более требовательна к выполнению различных задач, и никакими жертвами ее не замолишь, потому что единственная жертва, которую она принимает – это стойкий ДУХ человека, стремящегося к реализации своих целей.",general,neutral,ru
"Самое милое видео,только для тебя 😂😂😂",general,pos,ru
И вообще! Я соскучилась:<,general,neg,ru
Вот что я называю не зря погуляли!),general,pos,ru
Я сделал тебе крутой ФотоМем!,general,neutral,ru
"Трактор не смотря на ваше поражение,Вы все равно лучшие!!!",general,pos,ru
как быстро можна до 5 лвл дакачатся?,general,neutral,ru
"Если любить, то достойную и по
настоящему.",general,neutral,ru
Google включит контент из Gmail в результат поисковика,general,neutral,ru
"Если я сказал люблю, значит люблю запомни это...",general,neutral,ru
Хочю влюбится на всегда  в ту которая полюбит и меня ))))))))))))),general,pos,ru
Раскрыта самая страшная тайна Российского газа!,general,neutral,ru
Учусь завязывать галстук),general,neutral,ru
УХ СЕСТРИЧКИ!!!!!!!,general,pos,ru
"Надоело об лед биться, я то думал, что ты львица- оказалось ерунда %)",general,neg,ru
"Каждый должен сам платить за свою глупость, иначе он никогда не поумнеет.",general,neutral,ru
кого то напоминает)))),general,neutral,ru
"интересно, чего хотят красивые, умные, хорошо одетые люди, приходящие на митинг? хотят быть еще более красивыми и еще более хорошо одетыми? или им ""деньги жгут ляжку"" (с) и без денег будет намного спокойнее?",general,neg,ru
"Нашел копию себя! Этот ублюдок украл моё лицо, руки и нос! НОООС сука!!!!!",general,neg,ru
И колбасу вареную 😂,general,neutral,ru
"Книга Гитлера ""Mein Kampf"" может быть переиздана в Германии через 5 лет",general,neutral,ru
ухахахахах,general,pos,ru
"Маме на радость, папе в награду, ты появилась на свете - отрада! Малыш несмышленый, пуговки-глазки, тебе всё внимание, заботы и ласки!!!",general,pos,ru
Новый рис Помеллы офиген,general,pos,ru
Изменился?????,general,neutral,ru
"Я понимаю, что я пиздец какой тормоз, но почему все друг друга оскорбляют? :CCC 
З.Ы. немного милого и естественного",general,neg,ru
Иди проспись и все пройдет [2],general,neutral,ru
"Сеанс связи Оксфорд- Краснодар. Люблю тебя, киса.",general,pos,ru
"Роль навязанную отвергай.
Лучше сам себя твори.
Повода для лести не давай.
Лишнего не говори.
Власть твоя над всеми возрастёт,
Силой взгляда сможешь управлять.
Слава, уважение придёт,
Если совести не будешь изменять.",general,neutral,ru
куплю палач или же его части))),general,neutral,ru
Лёжа в ванной хорошо думать о политике =),general,pos,ru
"Нахрен вообще нужны Египет,Турция,Кипр и т.п. 
В Беларусии збс",general,pos,ru
"Провокация - лучшая реклама, но вам этого не понять!Я в свою очередь лишь забавы ради подиграл вашему дешевому спектаклю.",general,neg,ru
Брат дай бит😉😉😉,general,neutral,ru
Какой лучше,general,neutral,ru
"10 принципов знака Зодиака Овен: 
1. Лучше со мной не спорить. 
2. Сначала сделаю, потом — подумаю. 
3. Там где остальные тормозят, я жму на газ. 
4. Буду вечно молодым. 
5. Делай как я, ведь лучше все равно не сделаешь. 
6. Самое трудное — выслушать собеседника до конца. 
7. Упрямство — не порок. 
8. Легко контролировать ситуацию, сложнее — свои эмоции. 
9. Один овен — хорошо, два Овна — много. 
10. Первым не нападаю. Но не дай Бог меня задеть.",general,neutral,ru
Женя долго разглядывал ваше фото и выдал: В.... Продолжение тут:,general,neutral,ru
"Был на 3 собеседованиях. И разговор во всех примерно один и тот же: ""в вакансии стоит ЗП 30000 руб, но предложить мы можем 25000 руб., белая только 12000 руб. Отпуск будет 3 недели в году, а не 4, но в договоре будет 4. Придется задерживаться, но оплачивать это никто не будет. Рабочий день с 9:00 до 18:00, но директор приходит к 8:00, поэтому лучше приезжать к 8:30.""

Очень хотел спросить, а не должен ли я уметь собирать сахарный тростник и знать песню негров из ""Рабыни Изауры"".",general,neg,ru
Надо будет сделать :),general,neutral,ru
вот тебе маленький подарочек от меня*,general,pos,ru
Классный дядечка с музыкальными лекциями по биологии))),general,pos,ru
Раскрыта одна из тайн Надежды Савченко,general,neutral,ru
"Жаль не смотрел такой забег в прямом эфире. Наташа Антюх, беллисимо браво! Много положительных эмоций.",general,pos,ru
"реально.....

★ отправлено через:",general,neutral,ru
Какой замечательный был вечер)),general,pos,ru
"жду мужа и доченьку с села , вот такой им сюрпризик) роллы😤😛💋",general,pos,ru
Ура! Наши детки заняли 2-е место в Н -классе! В первый раз в этой категории и сразу серебро!,general,pos,ru
"Синяя Совушка
Рост 30 см
ПРОДАЁТСЯ!",general,neutral,ru
Вся правда о танцорах :),general,neutral,ru
"посмотри , угарная штука)",general,pos,ru
"Те не кажеться что статус бред когда разабьешся что дальше, как добиваться будешь разбитым",general,neg,ru
"Приглашаем вас разносить треки вечерней прогулкой по городу! Мы стартуем во вторник в 22.30 от метро Крылатское, а финишируем через 25 километров / 5 часов в районе метро Спортивная. Звоните! 8 903 264 41 41",general,neutral,ru
"Когда нет друзей, день рождения отмечают в ночном клубе.
 Фредерик Бегбедер",general,neutral,ru
братишка жду когда опять приедешь!))))😉😉😉😃😃нам с тобой всегда ораловски))!!😂😂😂😂😂,general,pos,ru
Интересные идеи для лазерной резки,general,neutral,ru
Ни кто не желает сейчас прогуляться пешком/ прокатиться на велике по ночному Питеру?,general,neutral,ru
Сьогоднишня рибалка удалась на ура,general,pos,ru
"ну,если все получится,сеня последний зачет,так что ругайте с 5 40 до 9 прям))",general,neutral,ru
"Девушка на фото это голос «Яндекс.Навигатора» Оксана Мандрыка.

Теперь вы знаете, как выглядит человек, который тепло произносит «Вы приехали» в конце пути.",general,neutral,ru
"Я сегодня вены себе вскрыть пыталась
Но не смогла",general,neg,ru
Первый раз своими руками со «Своими руками» нарисовался вполне живой портрет «мертвой натуры». Низкий поклон Даше – помогла преодолеть первый барьер. Ура!,general,pos,ru
"разбитый градусник, признак дурачины ;)",general,neg,ru
Лето#Днепропетровск♥ #солнечныйдень #хорошоенастроения,general,pos,ru
ВНИМАНИЕ ВРАЖЕСКИЕ ТРОЛЛИ,general,neg,ru
Ты еще в Москве??,general,neutral,ru
"Кто твой герой?! ★  vk.com/app1924073 

Привет, Anya! Я выяснила, Кто ты из ВиаГры?
Заходи в приложение и сама все увидишь!",general,neutral,ru
Идём встречать Новый год вместе! Заходи в игру!,general,neutral,ru
"сэнкс, песня классная)кстати, а чего ты коммент про золотого теленка и 12 стульев удалил?тебе понравились?",general,pos,ru
"Обновление до Symbian Belle завершилось ошибкой.
Nokia Suite предложил себя удалить и скачать новый с сайта. Эй финны! Какой у вас век на дворе? Почему до сих пор тормозите и не допёрли до проверки и установки обновления??
Дальше. В меню Пуск для Nokia Suite нет ярлыка ""Uninstall"", только ярлык запуска. Пришлось лезть в установку и удаление программ, а эта штука традиционно долго собирается с мыслями.
СПАСИБО NOKIA! ВСЁ АХРИНИТЕЛЬНО УДОБНО !!!",general,neg,ru
"Угадаешь, что здесь нарисовано?:) Проверить догадку можно, кликнув на картинку.",general,neutral,ru
"Не припоминайте людям то, что когда-то им простили. Это подло.",general,neg,ru
Расти Бицуха! Расти!,general,neutral,ru
Всех их вместе соберем,general,neutral,ru
"исчерпывающейшая статья про катары!
особенно про технологию производства металлического композита (вутца)
очень интересно!)",general,pos,ru
было и так,general,neutral,ru
не получилось бл... поспать дома! Я красавчик!))),general,pos,ru
"Рядом его нет,но в мыслях постоянно.",general,neg,ru
ПОЕДУ ЗА Динамо болеть!),general,pos,ru
"Он холодный, он такой холодный -
На его ресницах снег не тает.
У природы нет плохой погоды,
Но его природа непростая.

То ли я ему совсем чужая,
То ли отключили батареи -
Я с ним постоянно простужаюсь
И потом недели две болею.

Людям очень нужно с кем-то греться…
Все уже себе понаходили.
Только у него другое сердце -
Маленькое сердце-холодильник.

Холодильник - славное местечко,
Чтоб хранить любовь, надежду, веру,
Но, когда его подносишь к печке,
Сильно уменьшается в размерах.

Я и он по-разному ранимы.
Близость не подходит для далеких -
И когда он всё-таки обнимет,
Я умру от воспаленья легких.",general,neg,ru
Окей:D А когда?:(,general,neutral,ru
любимка моя :*,general,pos,ru
Было Офигеенно!))),general,pos,ru
Windows 8 Pro за 15 долларов. Нн-н-нада?,general,neutral,ru
ахахах у меня на компе есть все эти папки),general,pos,ru
Чете Цукановых на память / Лаундж 09.05.13,general,neutral,ru
"Ох,как весело было))))",general,pos,ru
» Ура! Мне только что пришло 30 голосов с приложения < Выполняй задания - Получай призы > А тебе слабо? Выполни задания и ты! » vk.com/app3637904 «,general,neutral,ru
Расширение и ремонт балконов в Одессе,general,neutral,ru
ты должна это видеть),general,pos,ru
бля хуевая пятница когда завтро на работу и после завтро тоже......... сукаааааааааааааа...............,general,neg,ru
"Если ты жил по волчьим законам - жри дальше пока не поймешь, что одиночество и низшество - твое призвание.",general,neg,ru
"периодические мечты о суициде, как смысл жизни.",general,neg,ru
В Москву наконец пришла золотая осень! #осенняяпораочейочарованье,general,pos,ru
ха-ха-ха-ха ну и статус просто статусище ))))))))))))))))ха-ха-ха-ха,general,pos,ru
Ещё одна бредовая идея.),general,neutral,ru
ДРУЗЬЯ! Кто нибудь собирается в шахунью в ближайшее время?,general,neutral,ru
Скандальная правда о Макдональтс =Р,general,neutral,ru
"Мне часто снятся по ночам
друзья,
Безвременно ушедшие из
жизни...
Нас на Земле связала всех
судьба...
Но мы остались..., Их призвал
Всевышний.
Их молодые, с лёгкой грустью
лица,
Безмолвно смотрят мне в глаза.
То ли со мной они хотят
проститься ,
А может просто ждут меня.
Я просыпаюсь... Сердца пульс
тревожный
Заполнит мёртвую ночную
тишину.
Свечу зажгу и помолюсь: О,
Боже,
Храни их души... Память... я
храню....",general,neg,ru
Спартак- чемпион!!!,general,pos,ru
желательно в КР:)))),general,neutral,ru
Эдинственное место в Новой-каховке где тренеруют и тренеруютсья бесплатно.,general,neutral,ru
эта группа с тобой ассоциируется ),general,neutral,ru
немного шоколада),general,neutral,ru
Для чего женщина красит губы? :),general,neutral,ru
Вратарь женской сборной Исландии до 17 лет =),general,neutral,ru
Употребление мяса вредит здоровью,general,neutral,ru
Хорошего настроения),general,pos,ru
ЗИМА! МАНДАРИНОВЫЙ ПРИВЕТ!,general,pos,ru
"еще учась в ВУЗе у меня сложилось понимание , что это мстительная бандитская организация которая живет по своим понятиям; и где тебя могут поставить на счетчик, а потом например, отжать у тебя деньги через взятку. И все при этом все знают и друг друга покрывают. Вот эта статья мне кажется хорошо передает ощущение безнадежности которое испытывает человек, который в ""это"" вмазался.",general,neg,ru
"спасибо жителям донбаса, за президента пидораса.",general,neg,ru
"Вот это я понимаю, реконструктор чувак! :))",general,pos,ru
Нашему любимому улыбашке-Федяшке уже целых 2 годика!!!,general,pos,ru
Самая крутая певица) ну лан шучу не самая но намного лучше наших русских биланов и Лазарев и от папы респект поешь) шик•~•^.^:***,general,pos,ru
"Вот такие они ?? - Сим-карты мобильного оператора «Феникс»
появятся в продаже в конце этой недели..",general,neutral,ru
"Это самый лучший ремикс, который я услышал за это лето)))",general,pos,ru
"Когда нужна поддержка, ты обычно оказываешься никому не нужен. Но на самом деле ты постоянно никому не нужен. Просто замечаешь это лишь тогда, когда нужна поддержка.",general,neg,ru
Моя первая публикация. Принимаю поздравления!)),general,pos,ru
Девочка-улыбка :),general,pos,ru
"11 км изображал торпедный катер.. Мотоботы все-таки рулят - ноги сухие) А вообще чот даже как-то странно - за весь вечер езды на дороге попался только один неадекват на по кругу тонированном лексусе. 
 Было просто умилительно наблюдать, как фура меня обгоняла - катился по глубоководью 20 км\ч с авариечкой, прижавшись вправо, чтоб никому не мешать - буквально мимо проползла где-то на 25 км\ч, чтоб не облить. Приятно, когда к тебе на дороге нормально относятся, с пониманием.",general,pos,ru
Всего лишь 2 часа на холоде в очереди и попадаешь в не менее холодный музей Пушкина:),general,neg,ru
пожалуйста ставьте лайки,general,neutral,ru
Погода кайфовая)),general,pos,ru
нужен usb-разъем на передней панели системника?,general,neutral,ru
кто по знаку зодиака ....пишим в коменты,general,neutral,ru
@artem_white  эклипс заряжается энергетикой обновленных дисков:),general,neutral,ru
хочу дружить! есть желающие поговорить о космосе?,general,pos,ru
Ты за кого голосовать будешь?,general,neutral,ru
"Строй становись!! По порядку номеров, кто придёт сегодня на концерт Валерика рассчитайсь!!",general,neutral,ru
"Нашелся ""Валентин"" на завтрашний день!:)",general,pos,ru
"друзяки))) давно.... 
ай лаффф ю)))",general,pos,ru
Что вкуснее,general,neutral,ru
отказали тормоза !!!!,general,neg,ru
Вчера/сегодня,general,neutral,ru
"детский сад у вас тут,а не чат!!!",general,neg,ru
мало картинок. хватит шляться. сиди дома и выкладывай картинки. каждый день. много. я все сказала.,general,neg,ru
"Какое это счастье, что у меня есть дочка…
Какое это счастье, что у меня есть дочка… 
Красивые глаза и пухленькие щечки… 
Веселая улыбка и детский звонкий смех… 
И этот человечек дороже в мире всех! 
Какое это счастье, когда она смеется, 
И как приятно слушать то, как она сопит, 
Как тянется ручонками, за шею обнимая, 
И ласково, и нежно «мама» говорит. 
Какое это счастье, всегда быть с нею рядом, 
Помочь, когда ей трудно, обнять, когда грустит, 
И вместе посмеяться, а где-то и поплакать, 
Ненастный день она улыбкой озарит. 
Какое счастье просыпаться утром, 
И радоваться жизни, и прожитому дню… 
«Мое сокровище, мой ангел, мой цветочек, 
Тебя безумно, больше жизни я люблю!».
💋💋💋💋💋💋💋😍😍😍😍😍
🍰🍰🍰🍰🎉🎉🎉",general,pos,ru
Любовь и сомнение никогда не уживутся друг с другом.,general,neutral,ru
"52 секунда,ты спросонья у Константина и Андрэ ^_^",general,neutral,ru
моя любимая сестричка родила малыша )))))))я счастлива ))),general,pos,ru
"Наверное, мы последнее поколение, чьё детство прошло на улице, а не в интернете...",general,neg,ru
Петразаводск. ),general,neutral,ru
"Сибирский хаски

Тип — Хордовые; 
Класс — Млекопитающие; 
Отряд — Хищные; 
Семейство — Псовые; 
Род — Волки; 
Вид — Волк;
Подвид — Собака. 

Сибирский хаски — порода собак, выведенная как ездовая собака, одна из древнейших пород собак. В настоящее время также используется как собака-компаньон и шоу-выставочная собака.
Согласно легенде собаки породы...

Продолжение на сайте: wiba.ru/post41773

• Отправлено через ► vk.com/ranks ◄",general,neutral,ru
Оцените демотиватор xD,general,neutral,ru
А то потом забудешь :),general,neutral,ru
"Соратники, дайте ссылку на ресурсы бригады ""Призрак"" или Алексея Мозгового, пожалуйста",general,neutral,ru
"Право на ""На Хуй""",general,neutral,ru
"Возвращаюсь такой домой, а вокруг полно милиции, столько же пожарных и машины не пропускают. Оказывается соседний дом заминировали. 
Говорят ещё 2 часа назад людей эвакуировали, до сих пор стоят на улице целыми семьями.",general,neg,ru
Последний день в школе😭😭😭😭,general,neg,ru
":DDDDD Достижение открыто, 222 записи на стене у Андрея :DDDDD",general,neutral,ru
методология - ствол,general,neutral,ru
"Андрей, тебе к лицу эта пушка :)",general,pos,ru
"Копировала с картины Поля Сезанна, которая считается одной из самых дорогих и была продана с аукциона за $60,500,000 долларов)",general,neutral,ru
Принципиальные враги в гостях у нас! И все равно где это будет во дворах или у касс!,general,neg,ru
"Denis, Тебя ожидает: Денежное вознаграждение! Кликни по шару, чтобы получить новое предсказание.",general,neutral,ru
Как жить дальше?,general,neutral,ru
"вы заметили,что вечером мы становимся другими ? чувства всплывают.скучать начинаем.",general,neutral,ru
среда средой (,general,neutral,ru
"Где аттестат!?
ГДЕ АТТЕСТАТ?! 
ТЫ НЕ МОГ ОТДАТЬ ЕГО ПЕРВОМУ ВСТРЕЧНОМУ! 
ГДЕ ДЕТОНАТОР!!!!!",general,neg,ru
Обязан зацеить!,general,neutral,ru
Кто меня приютит на Новый Год? =),general,neutral,ru
"Любимые персики)))) И наелся ,и измазался)))",general,pos,ru
борьба на пальцах;),general,neutral,ru
"Ну вот я порезал вены...кровь течёт ручьём)))как я и хотел
Спасибо всем кто повёлся))на эту ""шутку"")))с праздником)))))!Ха-ха я вас наебал!)))Спасибо Саньку Вербицкому,который помог в этом наёбе:)))))))",general,pos,ru
"Вот так, друзья мои...
Называется - ищем 10 отличий!
Между фото 4 года разницы)))",general,neutral,ru
"Руки девушки должны дрожать
от подарков, ноги от секса, а
сердце от любви!",general,neutral,ru
Бывший замруководителя «Росатома» попался на хищениях бюджетных средств,general,neutral,ru
Я щастье с голубыми глазами Белыми волосаси и с нежной Улыбкой)))**,general,pos,ru
Бревна мои))))),general,neutral,ru
Запутался в себе) всё изза тебя.,general,neg,ru
Первый новогодний штраф=) 1000 р. вынь да полож. На красный лучше не проскакивать),general,neg,ru
"Александр,  МиниТест « Какой телефон тебе подходит? » показал результат ниже. Много других тестов здесь - VK.com/minitest",general,neutral,ru
Потерял студенческий если ккто найдет сообщите!!!!!!!!(((((,general,neg,ru
"Пальцы - липкие лепестки,
Зажимали струны души.
Маслянистые кисти твои,
Рисовали улыбку Джаконды.",general,neutral,ru
"Вы снова в контакте зависаете, сэр?",general,neutral,ru
"Бит за респект)Постелите на стул клиёнку,а то придеться его отмывать...",general,neutral,ru
Куда лезешь?!:DD,general,neutral,ru
вышибалы?? +?,general,neutral,ru
"Запомни: нравиться нужно себе, начальнику и сексуальному партнеру. Остальные пусть стараются понравиться тебе!",general,neutral,ru
"Представь себе, что все мы едем в одном поезде, который везет нас к исполнению желаний. Но на каждой станции кто-то выходит из него. Эти люди хотят удобства и комфорта. Они хотят остановиться, потому, что уже достаточно поездили, или потому, что им нравится в этом месте. И при этом они упускают из виду, что поезд мог бы отвезти их в еще более красивые и удобные места. Выходя, они лишают себя всех тех вещей, которые облагораживают нашу жизнь. Тех вещей, ради которых стоит жить. © Бодо Шефер",general,neutral,ru
Давай сыграем В Дурака!,general,neutral,ru
Я оценила твой характер! Где посмотреть? Здесь -,general,neutral,ru
Степендия ? не не слышал!,general,neg,ru
это тебе надо=))))),general,neutral,ru
"что ли ещё те какой-нить фигни из остов накидать, нэ?",general,neutral,ru
"Вегетарианцы среди великих и знаменитых людей: Альберт Эйнштейн, Леонардо да Винчи, Махатма Ганди, Лев Толстой, лорд Байрон, Бернард Шоу, Майкл Джексон, Джаред Лето, Антонио Гауди, ""Битлз"", Пол Маккартни, Ричард Гир, Бред Питт, Майк Тайсон, Натали Портман, Ума Турман, Памела Андерсон, Деми Мур, Томас Эдисон, Брайан Адамс, Билл Клинтон, Леонардо ди Каприо..... и это только единицы..!",general,neutral,ru
К лассная авка*)),general,pos,ru
"Я хочу духи с запахом счастья, тушь цвета радости и крем с ощущением любви!",general,pos,ru
"Александр, хочу познакомить тебя со своей подругой! Она тебе понравится. Узнай кто это:",general,neutral,ru
Ахахахахахах! !!! Лёва помнишь???,general,pos,ru
"Огоооооо) 
Нечего себеее)
Я что то пропустила,дорогая?",general,pos,ru
Сафари на квадриках,general,neutral,ru
Всё...этот день настал..ухожу на выходные в неизвестном направлении))))) спасибо всем.кто меня поддерживал в рабочие будни..Я Вас люблю!!)))))),general,pos,ru
Это же ребёнок @ Горки Ленинские,general,neutral,ru
как бы в квартире газ,general,neutral,ru
хочу себе этот снегоуборщик!!))),general,pos,ru
"Поскольку мы не знаем, что такое смерть, бояться её нелогично.©",general,neutral,ru
"Хочется поступать умно и по-взрослому , а получается глупо и по-детски©",general,neg,ru
"Отличный фильм по вопросу ""Бог умер?""
Называется ""Бог не умер"".

P.S. Не знаю, какой перевод, но в оригинале фильм замечательный!",general,pos,ru
Я объевляю войну покемонам!!!,general,neg,ru
"ооо! это вещь,детка)",general,pos,ru
Я не могу не поделиться 😄,general,neutral,ru
"Это тебе :)

↓↓↓ нажми на картинку",general,neutral,ru
Бекер жжжот!!,general,pos,ru
немного няшества тебе:333 ^^,general,pos,ru
"черт,меня таки развели....
В Номе с 1967 года начали пропадать люди, с ноября 2000-го психолог Абигейл Тайлер, начинает заниматься с травмированными людьми, якобы после ""похищения инопланетянами"", доктор Абигейл выявляет, что все душевнобольные видели сов. Доктор Абигейл в 2002-ом дает интервью, в котором рассказывает свою историю. 
На этих событиях основан сюжет фильма ""The Fourth Kind"", где глав",general,neg,ru
люблю тебя😘,general,pos,ru
Успокаивает..,general,neutral,ru
ну все пока лето ),general,neutral,ru
Архив журнала | D Y S T O P I A,general,neutral,ru
На Ванином Дне Рождения👍😃,general,neutral,ru
"Я не могу XD Это просто шедеврально))) ""Яаааааа по улице лечууууууу, Яааааа мороженое хочУУУУУУОООООООООО!!!"" Пацанёнок явно хотел перейти на гроул, НО... Не получилось )))",general,pos,ru
"На, как обещал))",general,neutral,ru
не пора тебе уже партачек набить? xD,general,neutral,ru
"Гуляя с ребенком в парке увидела эту пожилую пару,идущую за руки под осенней листвой,очень трогательно....",general,pos,ru
аха статус шик,general,pos,ru
звенит будильник-первое унижение за день,general,neg,ru
ЕЩЕ ЕЩЕ ЕЩЕ ЧУТЬ ЧУТЬ И ЗАБУДЕМ ЭТОТ ДОЛБАНЫЙ ТЕХНАРЬ!!! КАК ОН МНЕ НАДОЕЛ АААААА ахахах,general,neg,ru
😂💃🏼доооомоооооой!🐯,general,pos,ru
ТИПИРУЮ по фотографии . 2001 человек ....далее считать нет смысла,general,neutral,ru
афигенная !!!,general,pos,ru
Этому городу нужен свой герой...,general,neg,ru
"Будни в школе.  Кушай кашу, кашалот!",general,neutral,ru
