text,aspect,polarity,lang
"My opinion of Sony has been dropping as fast as the stock market, given their horrible support, but this machine just caused another plunge.",support,neg,en
"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.",Bluetooth,neutral,en
"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.",Drivers/Applications DVD,neutral,en
"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.",Launch Manager,neutral,en
I also liked the glass screen.,glass screen,pos,en
The switchable graphic card is pretty sweet when you want gaming on the laptop.,switchable graphic card,pos,en
The switchable graphic card is pretty sweet when you want gaming on the laptop.,gaming,neutral,en
"It's not a wear-and-tear issue, not due to user carelessness and most importantly, they CAN'T guarantee the problem will be solved if it is sent for service and I have to accept the outcome.",service,neg,en
"The battery life has not decreased since I bought it, so i'm thrilled with that.",battery life,pos,en
"When I called Toshiba, they would not do anything and even tried to charge me $35 for the phone call, even though they didn't offer any technical support.",technical support,neg,en
I bought this notebook and only had it for 3 months If it is overload with updates the BOOT MGR.,BOOT MGR,neutral,en
Oh and if thats not bad enough it doesn't come with a recovery cd so you can make one if you know how to or buy one if you buy it the cost is $25 for two cds.,recovery cd,neg,en
The price and features more than met my needs.,price,pos,en
The price and features more than met my needs.,features,pos,en
Skype is just so dang cool with this machine too.,Skype,pos,en
the mouse buttons are hard to push.,mouse buttons,neg,en
"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",HDD,pos,en
"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",rails,neutral,en
"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",hard drive,neutral,en
All I will say now is that it was over two grand less expensive and so much better quality than my hunk of crap Vaio.,quality,pos,en
"(Beware, their staff could send you back making you feel that only they know what a computer is.",staff,neg,en
Games being the main issue.,Games,neg,en
My sister has the same Mac as me and she is in a band and uses GarageBand to record and edit.,GarageBand,neutral,en
They say that this will invalidate the warranty on the hard drive (I don't really understand why but anyway).,warranty,neg,en
They say that this will invalidate the warranty on the hard drive (I don't really understand why but anyway).,hard drive,neutral,en
and looks very sexyy:D  really the mac book pro is the best laptop specially for students in college if you are not caring about price.,price,neg,en
A great computer for light home use and business use.,home use,pos,en
A great computer for light home use and business use.,business use,pos,en
"Even with virus protection, it always turned off when updates were needed and installed.",virus protection,neg,en
"Even with virus protection, it always turned off when updates were needed and installed.",updates,neg,en
"Also consider the MS Office apps are all trial versions, hope you have your own copies.",MS Office apps,neg,en
"Even so, I like playing online games, so it was wonderful that there is a feature where I can dualboot Windows.",feature,pos,en
"Even so, I like playing online games, so it was wonderful that there is a feature where I can dualboot Windows.",Windows,pos,en
"Even so, I like playing online games, so it was wonderful that there is a feature where I can dualboot Windows.",games,neutral,en
The battery life is amazingly long at 7hrs and 5hrs if you use it.,battery life,pos,en
"lightweight, long battery life, excellent transition from PC;",battery life,pos,en
The price is another driving influence that made me purchase this laptop.,price,pos,en
The Nortons virus scan is only for a very short time unlike others that usually are good for a year.,Nortons virus scan,neg,en
It is stamped and not in pieces therefore it is a stronger more resilient frame.,frame,pos,en
I am first time Mac Buyer and am amazed at features and ease of use the Mac offers.,features,pos,en
I am first time Mac Buyer and am amazed at features and ease of use the Mac offers.,use,pos,en
Came fully loaded - good.,loaded,pos,en
"I noticed windows has a new system called Windows 7, what about us Vista users?  They should get all the bugs out of Vista before investing in a new system.",Windows 7,neutral,en
"I noticed windows has a new system called Windows 7, what about us Vista users?  They should get all the bugs out of Vista before investing in a new system.",Vista,neutral,en
"I noticed windows has a new system called Windows 7, what about us Vista users?  They should get all the bugs out of Vista before investing in a new system.",Vista,neg,en
"I noticed windows has a new system called Windows 7, what about us Vista users?  They should get all the bugs out of Vista before investing in a new system.",windows,neutral,en
"When we bought our new HP comouter in Dec. of 2008, we wanted Windows XP, but were told it would cost an extra $159, so we went with Vista.",Vista,neutral,en
"The only thing that I have, is the key broad is a little dark to see the letters, would help if it was a little lighter then it is.",key broad,neg,en
"I'm still within the one year warranty but the repair ""depot""  has deemed that this time it was caused by physical abuse and is not  covered.",warranty,neg,en
"I'm still within the one year warranty but the repair ""depot""  has deemed that this time it was caused by physical abuse and is not  covered.","repair ""depot""",neg,en
But I needed a laptop for school use.,school use,neutral,en
This is the complete opposite to an ergonomic design.,design,neg,en
I would like at least a 4 hr. battery life.,battery life,neutral,en
The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to.,programs,neg,en
"Wireless has not been a issue for me, like some others have meantioned.",Wireless,pos,en
"MacBook Notebooks quickly die out because of their short battery life, as well as the many background programs that run without the user's knowlede.",battery life,neg,en
"MacBook Notebooks quickly die out because of their short battery life, as well as the many background programs that run without the user's knowlede.",programs,neg,en
"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",trackpad,pos,en
"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",programs,pos,en
"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",navigating,pos,en
I guess the only good thing that came out of these were the speakers and the subwoofer.,speakers,pos,en
I guess the only good thing that came out of these were the speakers and the subwoofer.,subwoofer,pos,en
Theres a built in camera with special effects- for video and photography.,built in camera,pos,en
All for such a great price.,price,pos,en
"Long story short, since I experience so many problems with my laptop every since I bought it from day one, I didn't ask for a new laptop or a refund of what I pay for a crapy laptop, but just an extension of my laptop warranty for another year, they made a big deal of out that and after so many calls and complaints about their products and services, they finally gave in.",warranty,neutral,en
Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it.,left mouse key,neg,en
Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it.,costed,neutral,en
It has good speed and plenty of hard drive space.,speed,pos,en
It has good speed and plenty of hard drive space.,hard drive space,pos,en
Clear picture on it and everything.,picture,pos,en
"They said that my computer was covered on an extended warranty, and that products with  extended warranties are taken care of through third parties and not Sony itself anymore.",extended warranty,neutral,en
"They said that my computer was covered on an extended warranty, and that products with  extended warranties are taken care of through third parties and not Sony itself anymore.",extended warranties,neutral,en
Very long-life battery (up to 10-11 hours depending on how you configure power level settings).,battery,pos,en
"Screen is awesome, battery life is good.",Screen,pos,en
"Screen is awesome, battery life is good.",battery life,pos,en
The black model also has a very nice seamless appearance - one of the better looking notebooks I've seen.,appearance,pos,en
The technical service for dell is so 3rd world it might as well not even bother.,technical service for dell,neg,en
The graphics were awful and the warranty isn't even worth the cheap payment on the computer.,graphics,neg,en
The graphics were awful and the warranty isn't even worth the cheap payment on the computer.,warranty,neg,en
"They gave me a hard time yet again, but their was a malfunction in the battery itself, it didn't die.",battery,neg,en
"If you don't feel comfortable doing it yourself, just buy the case and be happy, plus it looks nice, I bought the white one from Best Buy.",case,pos,en
"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",performance,neutral,en
"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",price,pos,en
"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",look,pos,en
"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",applications,pos,en
Excellent speed for processing data.,speed,pos,en
When you call tech support you were routed to someone who was in another country and did not know what they were doing.,tech support,neg,en
"It has come into good use for my finances, scheduling, my parents business expenses, and it is definitely amazing for gaming.",gaming,pos,en
"It has come into good use for my finances, scheduling, my parents business expenses, and it is definitely amazing for gaming.",use,pos,en
I was taught to use Photoshop and was amazed.,Photoshop,pos,en
4gb of ram...,ram,neutral,en
Somehow the system clock got messed up after reboot.,system clock,neg,en
"the only problem is that i had to add 1 gb RAM, the computer was kinda slow.",RAM,neg,en
With the macbook pro it comes with freesecuritysoftware to protect it from viruses and other intrusive things from downloads and internet surfing or emails.,securitysoftware,pos,en
"The driver updates don't fix the issue, very frustrating.",driver updates,neg,en
I will never go back to Windows!,Windows,neg,en
It doesnt work worth a damn.,work,neg,en
It works really well.,works,pos,en
"Bigger HD, better graphics card, and a bid HD.",HD,pos,en
"Bigger HD, better graphics card, and a bid HD.",HD,pos,en
"Bigger HD, better graphics card, and a bid HD.",graphics card,pos,en
The built in camera is very useful when chatting with other techs in remote buildings on our campus.,built in camera,pos,en
"Mine came at $1,700 w/o a DVD burner (!).",DVD burner,neg,en
The DVD burner broke after burning 3 DVD'd during that time!,DVD burner,neg,en
It works fine with our wireless and they've had not problems.,works,pos,en
But you must get the 15 inch.,15 inch,pos,en
Product support very poor as each phone call costs me long distan,Product support,neg,en
"Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.",screen,pos,en
"Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.",use,pos,en
The casing of the power cord fried and shocked my husband when he pulled it out of the socket.,casing of the power cord,neg,en
It does not keep internet signals no matter where you bring it.,internet signals,neg,en
It's a great product for a great price!,price,pos,en
"Again, the same problem, the right speaker did not work.",right speaker,neg,en
But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.,software,pos,en
But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.,updates,pos,en
and the multiple page viewer ( allows you to press one button to see every separate page currently opened at the same time in one screen) are great for those who are working non stop or just shopping online.,multiple page viewer,pos,en
This was the 3rd day and part still had not been shipped.,shipped,neg,en
Keyboard good sized and wasy to use.,Keyboard,pos,en
Keyboard good sized and wasy to use.,use,pos,en
HP said it was out of warranty.,warranty,neutral,en
"I never had this kind of quality issue with Dell (not to say Dell is that great), not with a brand new laptop.",quality,neg,en
wonderful features.,features,pos,en
I had to call HP and ask for a recovery disk because the computer does not come with one and completely redo it all.,recovery disk,neg,en
Im glad that it has such great features in it.,features,pos,en
I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.,programs,pos,en
I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.,Office,neg,en
I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.,Office programs,neutral,en
Great wifi too.,wifi,pos,en
"WHEN TYPING, LETTERS AND SPACES ARE FREQUENTLY OMITTED REQUIRING THE USER TO REDO MANY WORDS AND SENTENCES.",TYPING,neg,en
"Only a few days after I received the computer back, the screen froze again.",screen,neg,en
It is not ideal for children because of the temp.,temp,neg,en
Although i do believe that Windows operating system may be to fault for some of the problems.,Windows operating system,neg,en
"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.",OS,pos,en
"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.",processor speed,pos,en
"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.",thunderbolt port,pos,en
The lcd screen stopped working on mine after 10 months.,lcd screen,neg,en
Images are crisp and clean.,Images,pos,en
although its windows vista compared to windows xp sucks.,windows vista,neg,en
although its windows vista compared to windows xp sucks.,windows xp,pos,en
"We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Vista,neg,en
"We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Adobe Flash player,neg,en
"We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Internet Explore,neg,en
"We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Windows update,neg,en
"We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",update,neg,en
with the switch being at the top you need to memorize the key combination rather than just flicking a switch.,switch,neg,en
with the switch being at the top you need to memorize the key combination rather than just flicking a switch.,switch,neg,en
"One more tip, please purchase this model and get a 4GB stick of RAM to save you $10",4GB stick of RAM,pos,en
It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,hardrive,neg,en
It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,touch control buttons,neg,en
It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,keyboard,neg,en
I always have used a tower home PC and jumped to the laptop and have been very satisfied with its performance.,performance,pos,en
"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iLife software,pos,en
"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iPhoto,pos,en
"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iMovie,pos,en
"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iWeb,pos,en
"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iTunes,pos,en
"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",GarageBand,pos,en
"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",runs,pos,en
At first it worked well for a month or so then the system board failed and I send it in to toshiba some complaints and three weeks later I then receive my laptop back only to discover that it still has the same problem so now I have to send it back again to get it fixed again.,system board,neg,en
"Until I bought the Dell, I thought you just looked for what you wanted (size, software, options, hardware) and purchase the best deal you could find.",size,neutral,en
"Until I bought the Dell, I thought you just looked for what you wanted (size, software, options, hardware) and purchase the best deal you could find.",software,neutral,en
"Until I bought the Dell, I thought you just looked for what you wanted (size, software, options, hardware) and purchase the best deal you could find.",hardware,neutral,en
"It has plenty of memory, lots of hard drive, and great graphics.",memory,pos,en
"It has plenty of memory, lots of hard drive, and great graphics.",hard drive,pos,en
"It has plenty of memory, lots of hard drive, and great graphics.",graphics,pos,en
It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,programs,pos,en
It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,navigation,pos,en
"However, my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the LCD).",hinge,neg,en
"However, my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the LCD).",LCD,neutral,en
My problem was with DELL Customer Service.,DELL Customer Service,neg,en
"Newegg's RMA service was great as always, I contacted them late Friday night, and they issued me an RMA number and a PrePaid UPS shipping label the very next morning on Saturday.",RMA service,pos,en
Design: very durable.,Design,pos,en
It is easy to go from one keyboard to another.,keyboard,neutral,en
Has a 5-6 hour battery life.,battery life,neutral,en
My ONLY issues are: 1) the screen/video resolution won't increase to a higher resolution then 1024 x 60,screen/video resolution,neg,en
My ONLY issues are: 1) the screen/video resolution won't increase to a higher resolution then 1024 x 60,resolution,neg,en
"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",applications,neutral,en
"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Dreamweaver,neutral,en
"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Final Cut Pro 7,neutral,en
"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Photoshop,neutral,en
"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Safari,neutral,en
"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Firefox,neutral,en
"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",MSN Messenger,neutral,en
"I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad.",warrenty,neg,en
Ive had to call tech support many times.,tech support,neutral,en
"The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)!",Apple applications,pos,en
"The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)!",iPhoto,pos,en
Not to mention it has shit gigs.,gigs,neg,en
"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",memory,neutral,en
"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",17-inch screen,neutral,en
"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",DVD,pos,en
"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",CD burners,pos,en
"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",web browsing,pos,en
"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",uploading photos,pos,en
"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",watching movies,pos,en
"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",creating presentations,pos,en
"Quality Display  I love HP,, it's the only computer/printer we will buy.",Quality Display,pos,en
"Despite the inconvenient weight, I opted for the 12 cell battery.",12 cell battery,pos,en
The case is carved out of a single block of aluminum.,case,neutral,en
First it burned or fused the power adapter plug.,power adapter plug,neg,en
"the features are great, the only thing it needs is better speakers.",features,pos,en
"the features are great, the only thing it needs is better speakers.",speakers,neg,en
"It was still working, but there was nothing on the screen.",screen,neg,en
I bought this laptop and found its TAB is not functioning.,TAB,neg,en
Toshiba is aware of the issue but unless the extended warrenty is bought Toshiba will do nothing about it.,extended warrenty,neg,en
"-Called headquarters again, they report that TFT panel is broken, should be fixed by the end of the week (week 3).",TFT panel,neg,en
"Navigation through the computer is far superior compared to Windows operating systems, as well.",Navigation,pos,en
"Navigation through the computer is far superior compared to Windows operating systems, as well.",Windows operating systems,neg,en
"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",screen,neg,en
"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",screen size,neg,en
"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",bulk,neg,en
"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",music software,neg,en
"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",software,pos,en
"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",picture,neg,en
"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",video,neg,en
The much lauded combined touch pad and clicker is a nightmare.,combined touch pad and clicker,neg,en
"The Unibody construction is solid, sleek and beautiful.",Unibody construction,pos,en
This MacBook is an outstanding product with great value.,value,pos,en
I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,Windows,neg,en
I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,screen hinges,neg,en
A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,BATTERY,neg,en
A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,SERVICE,neg,en
and plenty of storage with 250 gb(though I will upgrade this and the ram..),storage,pos,en
and plenty of storage with 250 gb(though I will upgrade this and the ram..),ram,neutral,en
"No temporary replacement, they are out of replacements because ""many computers had problems with the Nvidia chipset""-Inquired status of repair.",Nvidia chipset,neg,en
I took it to friend who temporarily fixed it and I finally paid about 1500 for the extended warranty.,extended warranty,neutral,en
"Programs would crash all the time, and it turned out to be a very unstable, unreliable laptop for me.",Programs,neg,en
I BOUGHT THIS LAP TOP AND THE CHARGE TIME DOSEN'T LAST AS LONG AS THEY SAY IT WILL MORE LIKE 2 HOURS,CHARGE TIME,neg,en
"Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.",size,neg,en
"Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.",consistancy,neg,en
"the key bindings take a little getting used to, but have loved the Macbook Pro.",key bindings,neg,en
Keyboard is reasonable size.,Keyboard,pos,en
Keyboard is reasonable size.,size,pos,en
I find myself using the 10-key more than I thought I would.,10-key,pos,en
Fan noise: The fan made a constant hissing noise in the background.,Fan,neg,en
Fan noise: The fan made a constant hissing noise in the background.,fan,neg,en
"The screen is bright and clear, the operating system is solid and friendly to a novice.",screen,pos,en
"The screen is bright and clear, the operating system is solid and friendly to a novice.",operating system,pos,en
It has a .1 ghz faster processor and a stock 500gb hard drive.,processor,pos,en
It has a .1 ghz faster processor and a stock 500gb hard drive.,500gb hard drive,pos,en
The feature are good enough for what I need.,feature,pos,en
"Finally, the biggest problem has been tech support.",tech support,neg,en
""" This isn't a big deal, I haven't noticed the issue with DVDs or other media, only through USB output.",USB output,neg,en
With Windows laptops a wireless mouse is an absolute must.,wireless mouse,neutral,en
"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",size,pos,en
"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",screen,pos,en
"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",Windows,neutral,en
"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",Linux,neutral,en
But if you're willing to pay another 200 dollar for a windows disc.,windows disc,neutral,en
Very good quality and well made.,quality,pos,en
"I bought a Logitech desktop set in anticipation for using with the MBP, but I use the touchpad 90% of the time.",touchpad,pos,en
my niece and nephew have played a few web games and it runs anything that doesn't require a dedicated video card.,video card,neutral,en
It had the full sized touch pad with 2 buttons instead of just one.,touch pad,neutral,en
"Typically, when I purchase a new laptop I always end up using an external mouse for convenience.",external mouse,neutral,en
It was super easy to set up and Is really easy to get used to.,set up,pos,en
"The only thing that can be updated is the video, other than that you're all set.",video,neg,en
Its a good laptop for its value.,value,pos,en
Then the hard drive failed;,hard drive,neg,en
"Plain and simple, it(laptop) runs great and loads fast.",runs,pos,en
"Plain and simple, it(laptop) runs great and loads fast.",loads,pos,en
of course my warranty runs out next month.,warranty,neutral,en
The capabilities using that program alone made me want a Mac.,program,pos,en
"(If you ever see the spinning beachball come up when you think it shouldn't, check the ""Activity Monitor"" app to see if the disk throughput has temporarily dropped to zero.",disk throughput,neutral,en
"(If you ever see the spinning beachball come up when you think it shouldn't, check the ""Activity Monitor"" app to see if the disk throughput has temporarily dropped to zero.",spinning beachball,neg,en
"I have found also, it is very easy to be able to access wireless internet access;",wireless internet access,pos,en
This is a great value for the money.,value,pos,en
"It was a great laptop, ran great and was really fast.",ran,pos,en
The battery has never worked well.,battery,neg,en
I will never buy another computer from Dell ever again do to how awful it worked and how I was treated by the company.,company,neg,en
The only problem is a lack of screen resolutions!,screen resolutions,neg,en
"Small enough to use on a long flight, Light enough to carry through airports and powerful enough to replace my desktop while on long business trips.",carry,pos,en
Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.,keyboard,neg,en
Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.,edges,neg,en
"It has many great programs, such as ILife, iPhotos and others.",programs,pos,en
"It has many great programs, such as ILife, iPhotos and others.",ILife,pos,en
"It has many great programs, such as ILife, iPhotos and others.",iPhotos,pos,en
"The processor went on me, the fan went and the motherboard went.",processor,neg,en
"The processor went on me, the fan went and the motherboard went.",fan,neg,en
"The processor went on me, the fan went and the motherboard went.",motherboard,neg,en
It is very well built.,built,pos,en
I highly recommend this laptop to anybody that wants great performance from a laptop and would like to relax and not become enraged cursing the gods about to throw your laptop out the door.,performance,pos,en
The screen resolution was exactly what I was looking for.,screen resolution,pos,en
"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",Snow Leopard,pos,en
"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",CPU,neg,en
"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",Office Mac applications,neg,en
"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",Word,neg,en
"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",Excel,neg,en
"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",spinning wheel,neg,en
There is no number pad to the right of the keyboard which is a bummer.,pad,neg,en
There is no number pad to the right of the keyboard which is a bummer.,keyboard,neg,en
After 20-30 min the screen of the notebook switched off.,screen,neg,en
"If upgrade is possible to the full Windows 7, then I will truly be a very happy geek.",Windows 7,pos,en
"I was originally concerned that I couldn't view work I had done in college on my Mac because of the PC formatting, but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs.",programs,pos,en
"I was originally concerned that I couldn't view work I had done in college on my Mac because of the PC formatting, but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs.",iLife,pos,en
"I was originally concerned that I couldn't view work I had done in college on my Mac because of the PC formatting, but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs.",iWork,pos,en
10 hours of battery life is really something else....,battery life,pos,en
Runs fast and the regular layout keyboard is so much better.,regular layout keyboard,pos,en
Runs fast and the regular layout keyboard is so much better.,Runs,pos,en
"All the programs are easy and straight forward on my MacBook Pro, it is clean and organized, which I always strive to be myself.",programs,pos,en
I reinstalled windows through the recovery discs and everything seemed good again.,windows,pos,en
I reinstalled windows through the recovery discs and everything seemed good again.,recovery discs,pos,en
"Windows 7 Starter is terrific (no you can't change the background) but I don't need to, I use it just for school work.",Windows 7 Starter,pos,en
Support has been lackluster and now I just want a refund.,Support,neg,en
"First of all, they had no record of me having the 3 year warranty I'd paid almost $400 for, and I had to call in, spend hours on their online chat service, and fax in multiple documents.",warranty,neg,en
"First of all, they had no record of me having the 3 year warranty I'd paid almost $400 for, and I had to call in, spend hours on their online chat service, and fax in multiple documents.",online chat service,neg,en
""">  iPhoto is probably the best program I have ever worked with: easy and convenient.",iPhoto,pos,en
I love to write and play with graphics and html programming and my new Toshiba works great on both!,works,pos,en
My laptop now has no battery.,battery,neg,en
It made the computer much easier to use and navigate.,use,pos,en
It made the computer much easier to use and navigate.,navigate,pos,en
":-)If you buy this - don't go into it expecting 7 hrs of battery life, and you'll be perfectly satisfied.",battery life,neg,en
"Needs longer lasting battery, More than 1 to 2 Hrs.",battery,neg,en
